id	port_name	lat	lon	unlocode	startTime	endTime	timezone	deleted	replacementPort	countryCode
ESBAD	Badalona	41.4318023955269	2.24740473381334	ESBAD	2018-01-31 12:08:22.6500000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESBCN	Barcelona	41.3850639	2.1734035	ESBCN	2018-01-31 12:01:18.6200000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESBEM	Benidorm	38.5342074965427	-0.131402461356005	ESBEM	2018-01-31 12:10:24.5900000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESBIO	Bilbao	43.3175912168217	-2.99896191520147	ESBIO	2018-02-26 10:26:50.8600000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESBLA	Blanes	41.672366541171	2.79547733801043	ESBLA	2018-01-31 12:04:05.4500000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESBMH	Mahon	39.8831546259556	4.29479738074823	ESBMH	2018-01-31 12:05:34.7300000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESBRX	Burriana	39.864141184584	-0.062099528740974	ESBRX	2018-01-31 12:09:20.4800000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESCAD	Cadiz	36.5270612	-6.2885962	ESCAD	2018-08-28 09:02:31.2600000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESCAR	Cartagena	37.60552848	-1.03477612	ESCAR	2018-01-31 11:56:08.3200000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESCAS	Castellon	39.9603318247611	0.0146877013503601	ESCAS	2018-08-28 09:06:32.6900000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESCBP	Cabo de Palos	37.6311651347964	-0.694243154968017	ESCBP	2018-01-31 12:02:27.9500000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESCDW	Canet de Berenguer	39.6878125580804	-0.214102402200721	ESCDW	2018-01-31 12:03:31.8900000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESCEU	Ceuta	35.8893874	-5.3213455	ESCEU	2018-01-31 12:16:17.9700000	9999-12-31 23:59:59.9900000	Africa/Ceuta	False	\N	ESP
ESCLP	Calpe	38.6266049161533	0.0329855082345094	ESCLP	2018-01-31 12:09:03.0000000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESCPA	Campoamor	37.899335372821	-0.747753838991637	ESCPA	2018-01-31 12:03:22.4500000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESCRG	Cabo Roig	37.9141472627097	-0.726909724530502	ESCRG	2018-01-31 12:04:21.9200000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESCRS	Carboneras	36.9833333333333	-1.88333333333333	ESCRS	2018-01-31 12:00:09.7300000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESDNA	Denia	38.8421595566247	0.116932813545104	ESDNA	2018-01-31 12:04:05.0400000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESECP	El Campello	38.426352288479	-0.387665284209617	ESECP	2018-01-31 12:02:40.3200000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESEMP	Empuriabrava	42.2443722501965	3.1302523270416	ESEMP	2018-01-31 12:09:16.3400000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESEPN	Estepona	36.4165787303604	-5.14948095410321	ESEPN	2018-01-31 12:07:53.4200000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESFGL	Fuengirola	36.5438088070033	-4.61881737342043	ESFGL	2018-01-31 12:10:40.6400000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESFNE	Fisterra	42.8982813621115	-9.25322016842199	ESFNE	2018-01-31 12:05:31.5100000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESFRO	El Ferrol	43.4787058350291	-8.24950799664002	ESFRO	2018-01-31 12:07:53.9500000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESGAN	Gandia	38.9956110240538	-0.145059929136712	ESGAN	2018-01-31 12:03:24.8200000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESGAR	Garrucha	37.1802068	-1.8233007	ESGAR	2018-01-31 11:57:24.9100000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESGIJ	Gijon	43.5642568753009	-5.69967656638896	ESGIJ	2018-02-27 01:17:03.6700000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESGLE	L'Escala	42.1213054527788	3.14403314004893	ESGLE	2018-01-31 12:07:04.6500000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESHUV	Huelva	37.261421	-6.9447224	ESHUV	2018-08-29 08:46:34.1700000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESIBZ	Ibiza	38.908185856861	1.44200962814566	ESIBZ	2018-01-31 12:07:30.2600000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESLCG	La Coruña	43.3653	-8.3895	ESLCG	2018-02-28 05:34:38.1200000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESLEI	Almeria	36.8333333333333	-2.45	ESLEI	2018-01-31 11:55:29.1500000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESLIA	Aliaga	40.6666666666666	-0.7	ESLIA	2018-01-31 12:13:22.0800000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESLKN	La Coruna	43.3655755068818	-8.39054467666605	ESLKN	2018-02-28 05:34:38.1200000	9999-12-31 23:59:59.9900000	Europe/Madrid	True	ESLCG	ESP
ESLM8	La Manga	37.6503752837917	-0.722205024343182	ESLM8	2018-01-31 12:04:11.9200000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESLPA	Las Palmas	28.1362428040092	-15.4151471243983	ESLPA	2018-02-28 05:20:34.1000000	9999-12-31 23:59:59.9900000	Africa/Lusaka	False	\N	ESP
ESLPF	La Poble de Farnals	39.5571169035826	-0.292957219535612	ESLPF	2018-01-31 12:07:48.1100000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESLPG	Las Palmas	28.1362428040092	-15.4151471243983	ESLPG	2018-02-28 05:20:34.1000000	9999-12-31 23:59:59.9900000	Atlantic/Canary	True	ESLPA	ESP
ESMAR	Marin	43	-2.58333333333333	ESMAR	2018-02-28 07:34:16.3000000	9999-12-31 23:59:59.9900000	Europe/Madrid	True	ESMPG	ESP
ESMLN	Melilla	35.2912845108657	-2.93195219286341	ESMLN	2018-01-31 12:02:11.6300000	9999-12-31 23:59:59.9900000	Africa/Ceuta	False	\N	ESP
ESMOT	Motril	36.7169279814463	-3.52269701314757	ESMOT	2018-08-30 06:32:46.8300000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESMPG	Marin	42.4243706374645	-8.68651235060663	ESMPG	2018-02-28 07:34:16.2900000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESMQE	Marbella	36.5206171808008	-4.89936348629688	ESMQE	2018-01-31 12:07:33.6200000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESMSN	Masnou	41.4763884433804	2.3159319605505	ESMSN	2018-01-31 12:10:05.2500000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESMTO	Mataro	41.5313015345086	2.44783565160975	ESMTO	2018-01-31 12:09:12.4800000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESMZO	Mazarron	37.5712790997866	-1.26601824616866	ESMZO	2018-01-31 12:07:39.2500000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESOOP	Cadaques	42.2850944319791	3.28894690238893	ESOOP	2018-01-31 12:02:22.1700000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESOPA	Oropesa	40.0797946296946	0.143281251637498	ESOPA	2018-01-31 12:07:13.5900000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESPAL	Palamos	41.8398092784396	3.12160854378042	ESPAL	2018-01-31 12:04:59.8500000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESPMI	Palma de Mallorca	39.560345087036	2.63502886432518	ESPMI	2018-01-31 12:11:05.2300000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESPNL	Peniscola	40.3568623188866	0.397052440051272	ESPNL	2018-01-31 12:01:54.7800000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESROS	Rosas	42.2563198061647	3.17001559674436	ESROS	2018-01-31 12:03:34.5900000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESROT	Rota	36.621287	-6.326374	ESROT	2018-03-08 03:18:14.8700000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESRQM	Roqueta de Mar	36.7547868876713	-2.60298202506132	ESRQM	2018-01-31 12:01:54.1000000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESSAG	Sagunto	39.6447005794741	-0.219360362325515	ESSAG	2018-08-30 07:25:59.4000000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESSCI	San Ciprian	43.6938308999999	-7.4415158	ESSCI	2018-01-31 11:57:34.5400000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESSCR	San Carlos de la Rapita	40.6109430895037	0.592801552973841	ESSCR	2018-01-31 12:07:38.0700000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESSCT	Santa Cruz De Tenerife	28.4636296	-16.2518467	ESSCT	2018-01-31 12:00:07.3400000	9999-12-31 23:59:59.9900000	Atlantic/Canary	False	\N	ESP
ESSDR	Santander	43.4623056999999	-3.8099803	ESSDR	2018-01-31 11:59:39.6200000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESSPO	Santa Pola	38.1949876500232	-0.549250696206343	ESSPO	2018-01-31 12:02:46.9900000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESSTG	Sotogrande	36.2832249907034	-5.28038958915638	ESSTG	2018-01-31 12:08:52.7000000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESTAR	Tarragona	41.1188827	1.2444909	ESTAR	2018-08-30 08:30:15.2200000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESTCI	Tenerife	28.078054	-16.737923	ESTCI	2018-01-31 12:13:10.8000000	9999-12-31 23:59:59.9900000	Atlantic/Canary	False	\N	ESP
ESTHO	Torre Horadada	37.868001876113	-0.762561144343426	ESTHO	2018-01-31 12:04:59.5300000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESTLS	Torremolinos	36.5970341461448	-4.5097304863688	ESTLS	2018-01-31 12:05:01.0900000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESTOR	Torrevieja	37.9632027253189	-0.680680016155449	ESTOR	2018-01-31 12:04:06.0400000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESVGO	Vigo	42.2367244129073	-8.73070697948845	ESVGO	2018-01-31 12:05:41.8400000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESVIL	Villagarcia de Arosa	42.5982519935169	-8.77634382050742	ESVIL	2018-01-31 12:04:29.9300000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESVJY	Villajoyosa	38.5041941626758	-0.223477471627624	ESVJY	2018-01-31 12:08:26.2000000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESVLC	VALENCIA	39.449601	-0.329936	ESVLC	2018-01-31 12:01:18.9300000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESVLG	Vilanova	41.2134594424481	1.7317910407086	ESVLG	2018-01-31 12:02:29.2600000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESVZR	Vinaroz	40.4653818900917	0.48206331803573	ESVZR	2018-01-31 12:02:00.7400000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESZBE	FOZ	43.5590596459462	-7.27858985701118	ESZBE	2018-01-31 12:05:36.7000000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESZGM	Lagos	36.8	-3.43333333333333	ESZGM	2018-01-31 12:13:18.0600000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESZJF	Pobra do Caraminal	42.57760765	-8.95866394	ESZJF	2018-04-19 08:48:05.9600000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
ESZJP	Premia de Mar	41.4887948735512	2.36377908702777	ESZJP	2018-01-31 12:07:16.9300000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
EZSGIJ	Gijon Anchorage	43.62290451	-5.77468872	EZSGIJ	2018-02-23 02:27:09.7700000	9999-12-31 23:59:59.9900000	Europe/Madrid	True	ESGIJ	ESP
FIINK	Inkoo	60.0144978435535	23.9239369102045	FIINK	2018-01-31 12:03:04.9800000	9999-12-31 23:59:59.9900000	Europe/Helsinki	False	\N	FIN
FIKEM	Kemi	65.6737284267846	24.5204712721286	FIKEM	2018-01-31 12:05:51.8500000	9999-12-31 23:59:59.9900000	Europe/Helsinki	False	\N	FIN
FIKOK	Kokkola	63.8607458324921	23.0162040414694	FIKOK	2018-01-31 12:03:10.3400000	9999-12-31 23:59:59.9900000	Europe/Helsinki	False	\N	FIN
FIKTK	Hietanen South Bulk Berths	60.47885768	26.92611694	FIKTK	2018-01-31 12:16:11.8000000	9999-12-31 23:59:59.9900000	Europe/Helsinki	False	\N	FIN
FIOUL	Oulu	65.00652173	25.39288044	FIOUL	2018-01-31 11:55:43.4000000	9999-12-31 23:59:59.9900000	Europe/Helsinki	False	\N	FIN
FIPOR	Pori	61.4833333333333	21.8	FIPOR	2018-01-31 11:59:01.6500000	9999-12-31 23:59:59.9900000	Europe/Helsinki	False	\N	FIN
FIRAA	Raahe	64.6833333333333	24.4833333333333	FIRAA	2018-01-31 11:58:21.8400000	9999-12-31 23:59:59.9900000	Europe/Helsinki	False	\N	FIN
FIUKI	Uusikaupunki	60.7442033342296	20.9730301781483	FIUKI	2018-01-31 12:05:46.5000000	9999-12-31 23:59:59.9900000	Europe/Helsinki	False	\N	FIN
FJLEV	Levuka	-17.67788116	178.8275528	FJLEV	2018-01-31 12:13:25.5900000	9999-12-31 23:59:59.9900000	Pacific/Fiji	False	\N	FJI
FJLTK	Lautoka	-17.6059930471333	177.457545909653	FJLTK	2018-01-31 12:11:14.3100000	9999-12-31 23:59:59.9900000	Pacific/Fiji	False	\N	FJI
FJMAL	Malau	-16.3577721498825	179.364302632338	FJMAL	2018-01-31 12:07:42.2600000	9999-12-31 23:59:59.9900000	Pacific/Fiji	False	\N	FJI
FJSUV	Suva	-18.1329856113945	178.447528281284	FJSUV	2018-01-31 12:05:53.0700000	9999-12-31 23:59:59.9900000	Pacific/Fiji	False	\N	FJI
FJVUD	Vuda	-17.7012280212752	177.377706557504	FJVUD	2018-01-31 12:02:08.3500000	9999-12-31 23:59:59.9900000	Pacific/Fiji	False	\N	FJI
FOTOR	THORSHAVN	62.004872	-6.764464	FOTOR	2018-04-19 08:50:06.3100000	9999-12-31 23:59:59.9900000	Atlantic/Faroe	False	\N	FRO
FRAGK	Le Cap d'Adge	43.2756158669167	3.50613489397851	FRAGK	2018-01-31 12:09:01.3100000	9999-12-31 23:59:59.9900000	Europe/Paris	False	\N	FRA
FRAIS	Cassis	43.2135196844579	5.53929457460518	FRAIS	2018-01-31 12:11:15.7500000	9999-12-31 23:59:59.9900000	Europe/Paris	False	\N	FRA
FRALM	Argeles Sur Mer	42.5418672562101	3.04406987702333	FRALM	2018-01-31 12:08:11.1200000	9999-12-31 23:59:59.9900000	Europe/Paris	False	\N	FRA
FRBAS	Bassens	44.8995019505051	-0.525595840007908	FRBAS	2018-01-31 12:03:37.6400000	9999-12-31 23:59:59.9900000	Europe/Paris	False	\N	FRA
FRBAY	Bayonne	43.5070723072981	-1.47245847816834	FRBAY	2018-01-31 12:05:24.7500000	9999-12-31 23:59:59.9900000	Europe/Paris	False	\N	FRA
